"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",24.11,
"ARM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",24.11,
"ARM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",24.11,
"ARM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",24.11,
"ARM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",24.11,
"ARM","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",24.11,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.04,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.22,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2.46,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",2.81,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",2.81,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",4.52,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",5.62,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",5.63,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",5.93,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",5.93,
"AZE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",5.93,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",5.08,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",6.13,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",6.5,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",7.06,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",7.16,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",8.05,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",8.46,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",8.46,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",8.68,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",9.18,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",9.58,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",9.73,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",9.73,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",9.73,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",9.73,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",9.73,
"BLR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",9.73,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.24,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.72,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",6.66,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",8.84,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",14.28,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",20.93,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",28.9,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",28.94,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",28.95,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",29.04,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",29.14,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",29.15,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",29.48,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",29.48,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",29.8,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",29.8,
"BRA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",29.8,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.06,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.15,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.69,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.92,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2005",1.03,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2010",1.42,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2011",1.42,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2012",1.42,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2013",1.42,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2014",1.44,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2015",1.44,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2016",1.46,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2017",1.46,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2018",26.43,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2019",26.43,
"BRA","PROTECTEDAREA","MARINE","PC_WATER","A","2020",26.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.09,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.48,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",2,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",4.31,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",4.53,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",14.6,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",40.35,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",40.41,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",40.41,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",40.42,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",40.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",40.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",40.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",40.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",40.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",40.43,
"BGR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",40.43,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.02,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2010",5.61,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2011",5.61,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2012",5.61,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2013",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2014",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2015",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2016",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2017",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2018",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2019",7.23,
"BGR","PROTECTEDAREA","MARINE","PC_WATER","A","2020",7.23,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",10.55,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",10.85,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",12.76,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",13.33,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",13.59,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",14.43,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",14.62,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",14.62,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",14.62,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",14.62,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",14.82,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",14.88,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",14.88,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",14.88,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",15.61,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",17.67,
"CHL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",17.67,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.01,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.01,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.01,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.01,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.01,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.03,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2010",4.2,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2011",4.2,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2012",4.2,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2013",4.2,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2014",4.2,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2015",4.21,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2016",12.54,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2017",13.24,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2018",36.9,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2019",40.61,
"CHL","PROTECTEDAREA","MARINE","PC_WATER","A","2020",40.61,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.03,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.06,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.14,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",0.21,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",0.26,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",0.65,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",0.8,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",0.86,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",0.86,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",0.95,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",0.95,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",0.95,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",0.96,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",1.42,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",1.72,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",1.72,
"CHN","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",1.72,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.22,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.23,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.23,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.23,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.28,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.28,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.31,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.31,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.31,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.31,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.31,
"CHN","PROTECTEDAREA","MARINE","PC_WATER","A","2020",0.31,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.77,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",3.59,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",11.07,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.1,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",11.58,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",13.03,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",15.17,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",15.3,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",15.34,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",15.42,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",15.72,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",15.95,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",16.05,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",16.29,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",16.91,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",16.96,
"COL","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",16.96,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.03,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.19,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.27,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","1995",3.8,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2000",3.8,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2005",7.98,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2010",8.03,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2011",8.03,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2012",8.03,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2013",8.26,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2014",8.33,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2015",8.33,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2016",8.33,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2017",12.36,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2018",12.45,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2019",12.45,
"COL","PROTECTEDAREA","MARINE","PC_WATER","A","2020",12.45,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.89,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",11.46,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",20.28,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",23.03,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",24.91,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",29,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",30.3,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",30.3,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",30.3,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",30.33,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",30.35,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",30.35,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",30.35,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",30.35,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",30.35,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",30.35,
"CRI","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",30.35,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.18,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.58,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.6,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.67,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.87,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.87,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.9,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2011",2.57,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2012",2.57,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2013",2.57,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2014",2.57,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2015",2.57,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2016",2.57,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2017",2.7,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2018",2.7,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2019",2.7,
"CRI","PROTECTEDAREA","MARINE","PC_WATER","A","2020",2.7,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.71,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.98,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",7.49,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",8.24,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",9.95,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",10.47,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",10.69,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.28,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.28,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",36.6,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",36.6,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",36.62,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",36.63,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",36.63,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",36.63,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",36.63,
"HRV","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",36.63,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.07,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.28,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.37,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.37,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.37,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.44,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.63,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.63,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.63,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2013",6.44,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2014",6.44,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2015",6.46,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2016",6.46,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2017",6.46,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2018",6.46,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2019",6.46,
"HRV","PROTECTEDAREA","MARINE","PC_WATER","A","2020",6.46,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.11,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",1.19,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",1.73,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",11.86,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",18.64,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",18.64,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",18.64,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",18.92,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",36.18,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",37.16,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",38.69,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",38.69,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",38.69,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",38.69,
"CYP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",38.69,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.02,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2012",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2013",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2014",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2015",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2016",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2017",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2018",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2019",0.06,
"CYP","PROTECTEDAREA","MARINE","PC_WATER","A","2020",0.06,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.04,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.08,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.08,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",0.52,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",3.92,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",17.29,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",17.96,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",18.02,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",18.03,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",18.04,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",18.12,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",18.13,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",18.14,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",18.25,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",18.37,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",18.37,
"EST","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2020",18.37,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.48,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.85,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2005",14.51,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2010",14.59,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2011",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2012",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2013",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2014",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2015",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2016",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2017",15.83,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2018",15.84,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2019",15.84,
"EST","PROTECTEDAREA","MARINE","PC_WATER","A","2020",15.84,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.54,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",1.69,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",1.73,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",3.07,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",3.68,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",5.85,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",7.82,
"GEO","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",8.05,
